"DateTime","PZH01_MST_0055_01"
"2024-01-04 21:00:00",60.94104672619999
"2024-01-04 22:00:00",62.9673205874
"2024-01-04 23:00:00",61.424892352700006
"2024-01-05 00:00:00",62.86979932090001
"2024-01-05 01:00:00",63.93354741840001
"2024-01-05 02:00:00",63.5588984489
"2024-01-05 03:00:00",62.019718266299996
"2024-01-05 04:00:00",61.0735203801
"2024-01-05 05:00:00",60.47767230449999
"2024-01-05 06:00:00",57.8875442593
"2024-01-05 07:00:00",58.83575521489999
"2024-01-05 08:00:00",58.5406522898
"2024-01-05 09:00:00",58.111953284500004
"2024-01-05 10:00:00",58.760590545
"2024-01-05 11:00:00",60.1480655298
"2024-01-05 12:00:00",58.1465889845
"2024-01-05 13:00:00",58.3164005518
"2024-01-05 14:00:00",58.615200018
"2024-01-05 15:00:00",59.700487893399995
"2024-01-05 16:00:00",59.53167411550001
"2024-01-05 17:00:00",60.6212243912
"2024-01-05 18:00:00",60.4665196792
"2024-01-05 19:00:00",61.155062971700005
"2024-01-05 20:00:00",63.511958236599995
"2024-01-05 21:00:00",63.719263247
"2024-01-05 22:00:00",64.2565388145
"2024-01-05 23:00:00",64.3387452468
"2024-01-06 00:00:00",63.4061457265
"2024-01-06 01:00:00",62.411594031
"2024-01-06 02:00:00",68.3470318417
"2024-01-06 03:00:00",62.6414898046
"2024-01-06 04:00:00",64.8317735585
"2024-01-06 05:00:00",63.0579733918
"2024-01-06 06:00:00",61.5213511913
"2024-01-06 07:00:00",60.2273176199
"2024-01-06 08:00:00",61.22908515139999
"2024-01-06 09:00:00",60.82500216919999
"2024-01-06 10:00:00",60.2965130492
"2024-01-06 11:00:00",59.312984650999994
"2024-01-06 12:00:00",59.6126771361
"2024-01-06 13:00:00",60.09853617099999
"2024-01-06 14:00:00",59.429856324499994
"2024-01-06 15:00:00",60.0730038254
"2024-01-06 16:00:00",60.3286572443
"2024-01-06 17:00:00",61.3682536452
"2024-01-06 18:00:00",59.512343818800005
"2024-01-06 19:00:00",62.5214980265
"2024-01-06 20:00:00",62.83300668019999
"2024-01-06 21:00:00",63.86896917440001
"2024-01-06 22:00:00",63.8624788752
"2024-01-06 23:00:00",64.8461630519
"2024-01-07 00:00:00",64.8585080803
"2024-01-07 01:00:00",62.558085605
"2024-01-07 02:00:00",66.6761277218
"2024-01-07 03:00:00",68.1974550069
"2024-01-07 04:00:00",63.7783909553
"2024-01-07 05:00:00",65.13129866
"2024-01-07 06:00:00",61.829082350499995
"2024-01-07 07:00:00",62.366024606
"2024-01-07 08:00:00",61.8517677928
"2024-01-07 09:00:00",61.9653276133
"2024-01-07 10:00:00",62.16258933080001
"2024-01-07 11:00:00",61.1634597242
"2024-01-07 12:00:00",60.63411470609999
"2024-01-07 13:00:00",59.7859201129
"2024-01-07 14:00:00",59.62228214569999
"2024-01-07 15:00:00",59.1979519806
"2024-01-07 16:00:00",61.1722584768
"2024-01-07 17:00:00",61.583725284399996
"2024-01-07 18:00:00",62.4729829963
"2024-01-07 19:00:00",61.2992947016
"2024-01-07 20:00:00",62.954828622099996
"2024-01-07 21:00:00",64.5228101737
"2024-01-07 22:00:00",63.4899944315
"2024-01-07 23:00:00",65.7750030488
"2024-01-08 00:00:00",66.3762384716
"2024-01-08 01:00:00",58.7390210291
"2024-01-08 02:00:00",65.2168964846
"2024-01-08 03:00:00",65.3677341158
"2024-01-08 04:00:00",63.3800282973
"2024-01-08 05:00:00",60.792062208599994
"2024-01-08 06:00:00",59.2970738661
"2024-01-08 07:00:00",54.3564052213
"2024-01-08 08:00:00",59.3910824611
"2024-01-08 09:00:00",59.10583051969999
"2024-01-08 10:00:00",60.1705764835
"2024-01-08 11:00:00",60.3258370213
"2024-01-08 12:00:00",58.26943580649999
"2024-01-08 13:00:00",59.0397037389
"2024-01-08 14:00:00",58.7994781587
"2024-01-08 15:00:00",59.8221837534
"2024-01-08 16:00:00",59.8292509964
"2024-01-08 17:00:00",59.9403878776
"2024-01-08 18:00:00",60.6196441344
"2024-01-08 19:00:00",61.7529084859
"2024-01-08 20:00:00",62.336110346
"2024-01-08 21:00:00",62.720699836
"2024-01-08 22:00:00",66.2893526007
"2024-01-08 23:00:00",66.1291746608
"2024-01-09 00:00:00",64.4760877032
"2024-01-09 01:00:00",62.9050233464
"2024-01-09 02:00:00",65.4567462451
"2024-01-09 03:00:00",61.5300368683
"2024-01-09 04:00:00",63.0140825333
"2024-01-09 05:00:00",60.32699877190001
"2024-01-09 06:00:00",58.484797418499994
"2024-01-09 07:00:00",56.9245394187
"2024-01-09 08:00:00",60.2379823416
"2024-01-09 09:00:00",58.9915784275
"2024-01-09 10:00:00",59.22563967800001
"2024-01-09 11:00:00",59.34817684210001
"2024-01-09 12:00:00",57.437966319
"2024-01-09 13:00:00",57.8534066501
"2024-01-09 14:00:00",59.00696443639999
"2024-01-09 15:00:00",58.8493846387
"2024-01-09 16:00:00",59.000588726000004
"2024-01-09 17:00:00",60.9379523372
"2024-01-09 18:00:00",60.1240601488
"2024-01-09 19:00:00",62.5116732
"2024-01-09 20:00:00",62.8468383303
"2024-01-09 21:00:00",64.2692914349
"2024-01-09 22:00:00",64.5577674617
"2024-01-09 23:00:00",65.1009030887
"2024-01-10 00:00:00",58.7677674004
"2024-01-10 01:00:00",67.892482535
"2024-01-10 02:00:00",64.1921498884
"2024-01-10 03:00:00",62.470109797899994
"2024-01-10 04:00:00",61.68005418389999
"2024-01-10 05:00:00",60.4554584528
"2024-01-10 06:00:00",57.5169560117
"2024-01-10 07:00:00",58.2561807368
"2024-01-10 08:00:00",58.9973880775
"2024-01-10 09:00:00",59.0235767477
"2024-01-10 10:00:00",59.15283719659999
"2024-01-10 11:00:00",59.09494002430001
"2024-01-10 12:00:00",58.12989575
"2024-01-10 13:00:00",58.076523144599996
"2024-01-10 14:00:00",57.906157655499996
"2024-01-10 15:00:00",57.3761591901
"2024-01-10 16:00:00",58.8966756031
"2024-01-10 17:00:00",60.20036472529999
"2024-01-10 18:00:00",60.791795297899995
"2024-01-10 19:00:00",62.260172975100005
"2024-01-10 20:00:00",63.13938469109999
"2024-01-10 21:00:00",62.6707159234
"2024-01-10 22:00:00",63.8721758549
"2024-01-10 23:00:00",64.5101488828
"2024-01-11 00:00:00",64.5026277667
"2024-01-11 01:00:00",74.9397977702
"2024-01-11 02:00:00",63.2837665179
"2024-01-11 03:00:00",60.761751600400004
"2024-01-11 04:00:00",62.043002218299996
"2024-01-11 05:00:00",60.91237518010001
"2024-01-11 06:00:00",58.311020475
"2024-01-11 07:00:00",58.2176312026
"2024-01-11 08:00:00",57.80424582330001
"2024-01-11 09:00:00",59.655715518
"2024-01-11 10:00:00",58.0369758311
"2024-01-11 11:00:00",60.1900835504
"2024-01-11 12:00:00",58.796539421000006
"2024-01-11 13:00:00",58.7242992832
"2024-01-11 14:00:00",58.66815449399999
"2024-01-11 15:00:00",58.7494895986
"2024-01-11 16:00:00",57.8851732461
"2024-01-11 17:00:00",60.2584755501
"2024-01-11 18:00:00",59.793560007299995
"2024-01-11 19:00:00",61.97799455729999
"2024-01-11 20:00:00",62.37820878830001
"2024-01-11 21:00:00",63.1216979479
"2024-01-11 22:00:00",61.395858017399995
"2024-01-11 23:00:00",63.15806668449999
"2024-01-12 00:00:00",66.1349066239
"2024-01-12 01:00:00",57.95889205350001
"2024-01-12 02:00:00",62.46593014209999
"2024-01-12 03:00:00",62.180077640600004
"2024-01-12 04:00:00",61.8890278282
"2024-01-12 05:00:00",61.3788612905
"2024-01-12 06:00:00",55.9615298968
"2024-01-12 07:00:00",58.4776391611
"2024-01-12 08:00:00",58.6433800107
"2024-01-12 09:00:00",59.1087541439
"2024-01-12 10:00:00",57.7650996825
"2024-01-12 11:00:00",58.313715372
"2024-01-12 12:00:00",57.9133344448
"2024-01-12 13:00:00",58.70453199
"2024-01-12 14:00:00",59.381376097600004
"2024-01-12 15:00:00",59.811908277
"2024-01-12 16:00:00",59.5990777746
"2024-01-12 17:00:00",60.5261175866
"2024-01-12 18:00:00",60.615998684999994
"2024-01-12 19:00:00",61.7155896991
"2024-01-12 20:00:00",61.96634912580001
"2024-01-12 21:00:00",61.6005985101
"2024-01-12 22:00:00",62.6375310309
"2024-01-12 23:00:00",62.2181034067
"2024-01-13 00:00:00",61.98309279640001
"2024-01-13 01:00:00",62.8751891676
"2024-01-13 02:00:00",66.932360099
"2024-01-13 03:00:00",62.68150882780001
"2024-01-13 04:00:00",61.691458497999996
"2024-01-13 05:00:00",59.9884529219
"2024-01-13 06:00:00",59.6319318186
"2024-01-13 07:00:00",61.212425782900006
"2024-01-13 08:00:00",60.26675312209999
"2024-01-13 09:00:00",59.84064691449999
"2024-01-13 10:00:00",57.0552582276
"2024-01-13 11:00:00",57.9387258844
"2024-01-13 12:00:00",59.44433456019999
"2024-01-13 13:00:00",58.39139746819999
"2024-01-13 14:00:00",59.33620866630001
"2024-01-13 15:00:00",59.23581411829999
"2024-01-13 16:00:00",59.2730944381
"2024-01-13 17:00:00",59.056122004600006
"2024-01-13 18:00:00",61.1264719503
"2024-01-13 19:00:00",60.8397877417
"2024-01-13 20:00:00",61.022903764700004
"2024-01-13 21:00:00",62.3009062676
"2024-01-13 22:00:00",62.861970092
"2024-01-13 23:00:00",61.0646813219
"2024-01-14 00:00:00",63.97376823630001
"2024-01-14 01:00:00",65.7241150342
"2024-01-14 02:00:00",66.1558072043
"2024-01-14 03:00:00",62.3589589668
"2024-01-14 04:00:00",66.2772478003
"2024-01-14 05:00:00",64.2164088634
"2024-01-14 06:00:00",60.689773562700005
"2024-01-14 07:00:00",62.879161673
"2024-01-14 08:00:00",61.0145044451
"2024-01-14 09:00:00",60.684426507599994
"2024-01-14 10:00:00",59.11098404639999
"2024-01-14 11:00:00",59.90118447100001
"2024-01-14 12:00:00",59.935644147699996
"2024-01-14 13:00:00",59.9468801604
"2024-01-14 14:00:00",61.0713972655
"2024-01-14 15:00:00",60.08801898510001
"2024-01-14 16:00:00",59.642750767
"2024-01-14 17:00:00",60.9609073669
"2024-01-14 18:00:00",61.5914763905
"2024-01-14 19:00:00",60.293791911599996
"2024-01-14 20:00:00",60.64024619560001
"2024-01-14 21:00:00",62.51664260790001
"2024-01-14 22:00:00",65.3358339094
"2024-01-14 23:00:00",66.5716792153
"2024-01-15 00:00:00",60.292525364199996
"2024-01-15 01:00:00",60.436245252300004
"2024-01-15 02:00:00",59.92344074959999
"2024-01-15 03:00:00",62.45780839569999
"2024-01-15 04:00:00",62.9367298023
"2024-01-15 05:00:00",59.60665376250001
"2024-01-15 06:00:00",58.079040907700005
"2024-01-15 07:00:00",56.2726284697
"2024-01-15 08:00:00",59.2217651787
"2024-01-15 09:00:00",58.118549726999994
"2024-01-15 10:00:00",54.56359548339999
"2024-01-15 11:00:00",58.92976593019999
"2024-01-15 12:00:00",58.1287384093
"2024-01-15 13:00:00",57.2172949738
"2024-01-15 14:00:00",58.876534750299996
"2024-01-15 15:00:00",58.9878677948
"2024-01-15 16:00:00",58.0431398226
"2024-01-15 17:00:00",58.8035301918
"2024-01-15 18:00:00",60.06377976609999
"2024-01-15 19:00:00",60.3703507149
"2024-01-15 20:00:00",56.2969022205
"2024-01-15 21:00:00",59.5393457279
"2024-01-15 22:00:00",57.388487370200004
"2024-01-15 23:00:00",57.426609497
"2024-01-16 00:00:00",58.16154497480001
"2024-01-16 01:00:00",52.1792193611
"2024-01-16 02:00:00",52.7977484666
"2024-01-16 03:00:00",51.3395818943
"2024-01-16 04:00:00",53.7025420486
"2024-01-16 05:00:00",39.4365712502
"2024-01-16 06:00:00",35.916216085
"2024-01-16 07:00:00",36.7101349215
"2024-01-16 08:00:00",38.7184448712
"2024-01-16 09:00:00",42.7194511599
"2024-01-16 10:00:00",52.8173231405
"2024-01-16 11:00:00",56.6558548716
"2024-01-16 12:00:00",55.0102224931
"2024-01-16 13:00:00",56.313640444300006
"2024-01-16 14:00:00",56.4853395568
"2024-01-16 15:00:00",58.1028875403
"2024-01-16 16:00:00",57.6313613733
"2024-01-16 17:00:00",58.78383925919999
"2024-01-16 18:00:00",57.86592851519999
"2024-01-16 19:00:00",60.9028518504
"2024-01-16 20:00:00",60.74396408369999
"2024-01-16 21:00:00",61.892589137
"2024-01-16 22:00:00",63.1089304227
"2024-01-16 23:00:00",63.3283642352
"2024-01-17 00:00:00",65.9028365658
"2024-01-17 01:00:00",62.3834143676
"2024-01-17 02:00:00",65.551022241
"2024-01-17 03:00:00",58.220500133499996
"2024-01-17 04:00:00",59.2381012377
"2024-01-17 05:00:00",59.823035198
"2024-01-17 06:00:00",56.8221370374
"2024-01-17 07:00:00",58.2179732147
"2024-01-17 08:00:00",58.7273904071
"2024-01-17 09:00:00",59.0869132501
"2024-01-17 10:00:00",57.6992542579
"2024-01-17 11:00:00",59.2381015177
"2024-01-17 12:00:00",58.2940485401
"2024-01-17 13:00:00",57.0145653293
"2024-01-17 14:00:00",57.9419696219
"2024-01-17 15:00:00",59.617576480900006
"2024-01-17 16:00:00",58.177592166
"2024-01-17 17:00:00",60.60008611949999
"2024-01-17 18:00:00",59.7309176544
"2024-01-17 19:00:00",61.500416135399995
"2024-01-17 20:00:00",63.0894300765
"2024-01-17 21:00:00",62.51736241190001
"2024-01-17 22:00:00",62.147432602
"2024-01-17 23:00:00",62.955029525200004
"2024-01-18 00:00:00",62.2108286499
"2024-01-18 01:00:00",49.9223591512
"2024-01-18 02:00:00",50.1876111012
"2024-01-18 03:00:00",48.4280425056
"2024-01-18 04:00:00",48.063540741599994
"2024-01-18 05:00:00",50.5475490473
"2024-01-18 06:00:00",50.641890501
"2024-01-18 07:00:00",54.21911640570001
"2024-01-18 08:00:00",57.224287513300006
"2024-01-18 09:00:00",55.05357463
"2024-01-18 10:00:00",57.526052461999996
"2024-01-18 11:00:00",59.2655443806
"2024-01-18 12:00:00",57.3609249614
"2024-01-18 13:00:00",57.2363389975
"2024-01-18 14:00:00",56.4563612176
"2024-01-18 15:00:00",58.53153352820001
"2024-01-18 16:00:00",58.542755309
"2024-01-18 17:00:00",59.3642425131
"2024-01-18 18:00:00",59.4883204836
"2024-01-18 19:00:00",60.2005804117
"2024-01-18 20:00:00",60.569365769099996
"2024-01-18 21:00:00",61.86845921870001
"2024-01-18 22:00:00",61.4158472833
"2024-01-18 23:00:00",60.78057506639999
"2024-01-19 00:00:00",65.1011564127
"2024-01-19 01:00:00",60.655892462599994
"2024-01-19 02:00:00",60.710121622699994
"2024-01-19 03:00:00",59.229016812999994
"2024-01-19 04:00:00",59.13617547529999
"2024-01-19 05:00:00",58.782035922
"2024-01-19 06:00:00",56.88064549880001
"2024-01-19 07:00:00",56.906406996
"2024-01-19 08:00:00",57.4102610093
"2024-01-19 09:00:00",55.6767192244
"2024-01-19 10:00:00",57.754388818
"2024-01-19 11:00:00",58.28198713830001
"2024-01-19 15:00:00",57.72668039460001
"2024-01-19 16:00:00",58.01304513360001
"2024-01-19 17:00:00",59.83063733569999
"2024-01-19 18:00:00",59.75392731589999
"2024-01-19 19:00:00",61.1420128213
"2024-01-19 20:00:00",60.184037304600004
"2024-01-19 21:00:00",59.5380794295
"2024-01-19 22:00:00",60.9532597382
"2024-01-19 23:00:00",61.95487105560001
"2024-01-20 00:00:00",63.49643174959999
"2024-01-20 01:00:00",62.99927046780001
"2024-01-20 02:00:00",65.7593241692
"2024-01-20 03:00:00",57.7995794612
"2024-01-20 04:00:00",64.1575411331
"2024-01-20 05:00:00",61.0490262452
"2024-01-20 06:00:00",61.0460955964
"2024-01-20 07:00:00",60.4601631105
"2024-01-20 08:00:00",59.902888245599996
"2024-01-20 09:00:00",59.1180007911
"2024-01-20 10:00:00",59.6603215141
"2024-01-20 11:00:00",59.19768704490001
"2024-01-20 12:00:00",58.5251574467
"2024-01-20 13:00:00",58.2779825077
"2024-01-20 14:00:00",59.0513272144
"2024-01-20 15:00:00",60.3272797891
"2024-01-20 16:00:00",60.16342742519999
"2024-01-20 17:00:00",60.05332233429999
"2024-01-20 18:00:00",61.605567949
"2024-01-20 19:00:00",61.3712238756
"2024-01-20 20:00:00",63.3101151608
"2024-01-20 21:00:00",61.1509528579
"2024-01-20 22:00:00",62.4130130627
"2024-01-20 23:00:00",63.14202421819999
"2024-01-21 00:00:00",63.6420192188
"2024-01-21 01:00:00",64.8524159179
"2024-01-21 02:00:00",62.1646407646
"2024-01-21 03:00:00",66.1731359226
"2024-01-21 04:00:00",65.4083805546
"2024-01-21 05:00:00",67.0707696644
"2024-01-21 06:00:00",61.1490316599
"2024-01-21 07:00:00",61.414361785299995
"2024-01-21 08:00:00",60.4839983975
"2024-01-21 09:00:00",60.89091266540001
"2024-01-21 10:00:00",60.38850069530001
"2024-01-21 11:00:00",59.5670228898
"2024-01-21 12:00:00",59.00880260400001
"2024-01-21 13:00:00",60.04658418950001
"2024-01-21 14:00:00",60.9565879618
"2024-01-21 15:00:00",60.1952682974
"2024-01-21 16:00:00",60.8648519666
"2024-01-21 17:00:00",61.309817561100004
"2024-01-21 18:00:00",62.13014147340001
"2024-01-21 19:00:00",62.59573047359999
"2024-01-21 20:00:00",63.16955259229999
"2024-01-21 21:00:00",61.0954616714
"2024-01-21 22:00:00",63.3243594288
"2024-01-21 23:00:00",62.831459592600005
"2024-01-22 00:00:00",64.1522718122
"2024-01-22 01:00:00",57.6131247687
"2024-01-22 02:00:00",58.580073965299995
"2024-01-22 03:00:00",59.302739934899996
"2024-01-22 04:00:00",61.5629471794
"2024-01-22 05:00:00",58.37321018170001
"2024-01-22 06:00:00",56.0671389282
"2024-01-22 07:00:00",57.9105307639
"2024-01-22 08:00:00",56.36375227829999
"2024-01-22 09:00:00",57.9901341315
"2024-01-22 10:00:00",56.72875916659999
"2024-01-22 11:00:00",58.59851699119999
"2024-01-22 12:00:00",58.461733891
"2024-01-22 13:00:00",58.362223964200005
"2024-01-22 14:00:00",57.2453293387
"2024-01-22 15:00:00",58.0620275738
"2024-01-22 16:00:00",58.7795670774
"2024-01-22 17:00:00",59.233108746400006
"2024-01-22 18:00:00",60.1408402385
"2024-01-22 19:00:00",60.6137925368
"2024-01-22 20:00:00",61.77819876670001
"2024-01-22 21:00:00",62.4265641517
"2024-01-22 22:00:00",60.7869398689
"2024-01-22 23:00:00",62.1165312209
"2024-01-23 00:00:00",63.41617731910001
"2024-01-23 01:00:00",64.7810226038
"2024-01-23 02:00:00",57.5981219392
"2024-01-23 03:00:00",61.6248108262
"2024-01-23 04:00:00",60.70903593079999
"2024-01-23 05:00:00",58.6841810357
"2024-01-23 06:00:00",57.360109765900006
"2024-01-23 07:00:00",58.06943224300001
"2024-01-23 08:00:00",58.2256820228
"2024-01-23 09:00:00",55.49128431790001
"2024-01-23 10:00:00",57.5888146485
"2024-01-23 11:00:00",58.5027858686
"2024-01-23 12:00:00",57.5707761432
"2024-01-23 13:00:00",58.467975259400006
"2024-01-23 14:00:00",57.7309171949
"2024-01-23 15:00:00",58.3154672572
"2024-01-23 16:00:00",57.273001752700004
"2024-01-23 17:00:00",58.6095568592
"2024-01-23 18:00:00",58.5249722814
"2024-01-23 19:00:00",59.5466935533
"2024-01-23 20:00:00",60.3708156563
"2024-01-23 21:00:00",63.023658499599996
"2024-01-23 22:00:00",65.1850289221
"2024-01-23 23:00:00",65.5104016987
"2024-01-24 00:00:00",65.1170193993
"2024-01-24 01:00:00",61.71815418909999
"2024-01-24 02:00:00",60.5978523571
"2024-01-24 03:00:00",60.015832747
"2024-01-24 04:00:00",58.33681334250001
"2024-01-24 05:00:00",60.245987292799995
"2024-01-24 06:00:00",57.19781025540001
"2024-01-24 07:00:00",57.64064411919999
"2024-01-24 08:00:00",58.70534029409999
"2024-01-24 09:00:00",58.42709396520001
"2024-01-24 10:00:00",58.297902921600006
"2024-01-24 11:00:00",58.285430639800005
"2024-01-24 12:00:00",58.45111512340001
"2024-01-24 13:00:00",58.279492061199996
"2024-01-24 14:00:00",58.2050222043
"2024-01-24 15:00:00",59.000260000599994
"2024-01-24 16:00:00",58.598485910399994
"2024-01-24 17:00:00",58.830959460600006
"2024-01-24 18:00:00",60.290718195000004
"2024-01-24 19:00:00",60.7820526222
"2024-01-24 20:00:00",63.25235120859999
"2024-01-24 21:00:00",62.5781626712
"2024-01-24 22:00:00",64.5820497522
"2024-01-24 23:00:00",62.86991247480001
"2024-01-25 00:00:00",61.834274776600004
"2024-01-25 01:00:00",71.958147546
"2024-01-25 02:00:00",67.4694396716
"2024-01-25 03:00:00",60.661742619900004
"2024-01-25 04:00:00",61.47999982959999
"2024-01-25 05:00:00",59.8658362075
"2024-01-25 06:00:00",56.86919804229999
"2024-01-25 07:00:00",56.220239125999996
"2024-01-25 08:00:00",58.95978292510001
"2024-01-25 09:00:00",58.6831238153
"2024-01-25 10:00:00",57.97189135170001
"2024-01-25 11:00:00",58.1518079069
"2024-01-25 12:00:00",57.0349353488
"2024-01-25 13:00:00",58.3863267868
"2024-01-25 14:00:00",58.676510308
"2024-01-25 15:00:00",59.2081905939
"2024-01-25 16:00:00",58.895496995200006
"2024-01-25 17:00:00",58.20184698180001
"2024-01-25 18:00:00",59.0035438275
"2024-01-25 19:00:00",60.9687582622
"2024-01-25 20:00:00",61.4134714315
"2024-01-25 21:00:00",62.9041295491
"2024-01-25 22:00:00",62.5369241602
"2024-01-25 23:00:00",65.4445581348
"2024-01-26 00:00:00",62.8818819669
"2024-01-26 01:00:00",61.066168639999994
"2024-01-26 02:00:00",65.165039806
"2024-01-26 03:00:00",59.338197828
"2024-01-26 04:00:00",61.68930596380001
"2024-01-26 05:00:00",59.280129880100006
"2024-01-26 06:00:00",55.8730403548
"2024-01-26 07:00:00",56.498345932499994
"2024-01-26 08:00:00",58.218363349099995
"2024-01-26 09:00:00",57.90676298550001
"2024-01-26 10:00:00",59.1596811355
"2024-01-26 11:00:00",59.0627758744
"2024-01-26 12:00:00",58.96949516750001
"2024-01-26 13:00:00",58.9656595024
"2024-01-26 14:00:00",57.25835047780001
"2024-01-26 15:00:00",58.5666591899
"2024-01-26 16:00:00",57.525982582999994
"2024-01-26 17:00:00",60.252153203999995
"2024-01-26 18:00:00",60.07423076610001
"2024-01-26 19:00:00",61.416043690600006
"2024-01-26 20:00:00",61.3036321024
"2024-01-26 21:00:00",60.7530806208
"2024-01-26 22:00:00",62.5158284193
"2024-01-26 23:00:00",63.108605369500005
"2024-01-27 00:00:00",65.7385077665
"2024-01-27 01:00:00",67.7174303883
"2024-01-27 02:00:00",66.8137833438
"2024-01-27 03:00:00",64.933254507
"2024-01-27 04:00:00",62.13210309509999
"2024-01-27 05:00:00",62.1687540568
"2024-01-27 06:00:00",60.776130628800004
"2024-01-27 07:00:00",61.60594164490001
"2024-01-27 08:00:00",60.610858811499995
"2024-01-27 09:00:00",59.01023298810001
"2024-01-27 10:00:00",60.34315184150001
"2024-01-27 11:00:00",58.4603615161
"2024-01-27 12:00:00",58.50507182039999
"2024-01-27 13:00:00",58.2715961013
"2024-01-27 14:00:00",58.40064495330001
"2024-01-27 15:00:00",59.7142665049
"2024-01-27 16:00:00",60.01584231479999
"2024-01-27 17:00:00",60.19755179679999
"2024-01-27 18:00:00",60.9358307876
"2024-01-27 19:00:00",60.9134455003
"2024-01-27 20:00:00",61.4346460164
"2024-01-27 21:00:00",62.39319073869999
"2024-01-27 22:00:00",60.24030084719999
"2024-01-27 23:00:00",61.84901076970001
"2024-01-28 00:00:00",65.6570998944
"2024-01-28 01:00:00",62.196636864
"2024-01-28 02:00:00",66.0253937793
"2024-01-28 03:00:00",66.8818155176
"2024-01-28 04:00:00",68.2613675727
"2024-01-28 05:00:00",65.5531784651
"2024-01-28 06:00:00",63.27266178759999
"2024-01-28 07:00:00",62.81204974989999
"2024-01-28 08:00:00",60.86494843380001
"2024-01-28 09:00:00",60.93430832050001
